250.00,0.2649
251.00,0.2619
252.00,0.2594
253.00,0.2592
254.00,0.2598
255.00,0.2574
256.00,0.2519
257.00,0.2464
258.00,0.2419
259.00,0.2390
260.00,0.2376
261.00,0.2353
262.00,0.2311
263.00,0.2265
264.00,0.2230
265.00,0.2204
266.00,0.2183
267.00,0.2167
268.00,0.2160
269.00,0.2150
270.00,0.2130
271.00,0.2111
272.00,0.2096
273.00,0.2081
274.00,0.2062
275.00,0.2047
276.00,0.2029
277.00,0.2012
278.00,0.1996
279.00,0.1980
280.00,0.1959
281.00,0.1937
282.00,0.1909
283.00,0.1879
284.00,0.1845
285.00,0.1806
286.00,0.1764
287.00,0.1719
288.00,0.1673
289.00,0.1630
290.00,0.1582
291.00,0.1536
292.00,0.1491
293.00,0.1447
294.00,0.1403
295.00,0.1362
296.00,0.1322
297.00,0.1285
298.00,0.1248
299.00,0.1214
300.00,0.1177
301.00,0.1144
302.00,0.1112
303.00,0.1080
304.00,0.1048
305.00,0.1020
306.00,0.0993
307.00,0.0970
308.00,0.0947
309.00,0.0929
310.00,0.0912
311.00,0.0898
312.00,0.0884
313.00,0.0873
314.00,0.0862
315.00,0.0853
316.00,0.0844
317.00,0.0836
318.00,0.0829
319.00,0.0824
320.00,0.0820
321.00,0.0813
322.00,0.0808
323.00,0.0805
324.00,0.0799
325.00,0.0793
326.00,0.0790
327.00,0.0785
328.00,0.0782
329.00,0.0778
330.00,0.0771
331.00,0.0767
332.00,0.0763
333.00,0.0763
334.00,0.0756
335.00,0.0754
336.00,0.0753
337.00,0.0751
338.00,0.0745
339.00,0.0742
340.00,0.0740
341.00,0.0736
342.00,0.0731
343.00,0.0728
344.00,0.0723
345.00,0.0721
346.00,0.0715
347.00,0.0711
348.00,0.0708
349.00,0.0705
350.00,0.0702
351.00,0.0701
352.00,0.0698
353.00,0.0696
354.00,0.0698
355.00,0.0698
356.00,0.0697
357.00,0.0701
358.00,0.0702
359.00,0.0702
360.00,0.0705
361.00,0.0707
362.00,0.0710
363.00,0.0713
364.00,0.0718
365.00,0.0717
366.00,0.0719
367.00,0.0722
368.00,0.0724
369.00,0.0725
370.00,0.0728
371.00,0.0731
372.00,0.0733
373.00,0.0736
374.00,0.0740
375.00,0.0746
376.00,0.0752
377.00,0.0756
378.00,0.0761
379.00,0.0764
380.00,0.0764
381.00,0.0763
382.00,0.0760
383.00,0.0756
384.00,0.0751
385.00,0.0744
386.00,0.0735
387.00,0.0726
388.00,0.0716
389.00,0.0706
390.00,0.0696
391.00,0.0687
392.00,0.0678
393.00,0.0672
394.00,0.0667
395.00,0.0662
396.00,0.0659
397.00,0.0657
398.00,0.0658
399.00,0.0659
400.00,0.0660
401.00,0.0662
402.00,0.0663
403.00,0.0665
404.00,0.0665
405.00,0.0665
406.00,0.0661
407.00,0.0657
408.00,0.0653
409.00,0.0647
410.00,0.0639
411.00,0.0630
412.00,0.0621
413.00,0.0609
414.00,0.0598
415.00,0.0587
416.00,0.0575
417.00,0.0566
418.00,0.0556
419.00,0.0549
420.00,0.0543
421.00,0.0536
422.00,0.0532
423.00,0.0527
424.00,0.0525
425.00,0.0524
426.00,0.0522
427.00,0.0519
428.00,0.0518
429.00,0.0517
430.00,0.0516
431.00,0.0514
432.00,0.0513
433.00,0.0512
434.00,0.0509
