561.00,0.0611
562.00,0.0620
563.00,0.0629
564.00,0.0639
565.00,0.0648
566.00,0.0658
567.00,0.0668
568.00,0.0679
569.00,0.0691
570.00,0.0704
571.00,0.0718
572.00,0.0733
573.00,0.0747
574.00,0.0763
575.00,0.0780
576.00,0.0797
577.00,0.0814
578.00,0.0831
579.00,0.0850
580.00,0.0870
581.00,0.0890
582.00,0.0912
583.00,0.0931
584.00,0.0954
585.00,0.0977
586.00,0.0999
587.00,0.1022
588.00,0.1044
589.00,0.1067
590.00,0.1089
591.00,0.1111
592.00,0.1130
593.00,0.1148
594.00,0.1166
595.00,0.1181
596.00,0.1195
597.00,0.1208
598.00,0.1220
599.00,0.1231
600.00,0.1243
601.00,0.1254
602.00,0.1267
603.00,0.1279
604.00,0.1292
605.00,0.1305
606.00,0.1319
607.00,0.1335
608.00,0.1350
609.00,0.1367
610.00,0.1386
611.00,0.1410
612.00,0.1436
613.00,0.1467
614.00,0.1502
615.00,0.1537
616.00,0.1572
617.00,0.1613
618.00,0.1658
619.00,0.1707
620.00,0.1760
621.00,0.1818
622.00,0.1879
623.00,0.1943
624.00,0.2014
625.00,0.2086
626.00,0.2161
627.00,0.2242
628.00,0.2326
629.00,0.2415
630.00,0.2508
631.00,0.2605
632.00,0.2702
633.00,0.2800
634.00,0.2898
635.00,0.2995
636.00,0.3091
637.00,0.3181
638.00,0.3264
639.00,0.3345
640.00,0.3421
641.00,0.3493
642.00,0.3558
643.00,0.3618
644.00,0.3669
645.00,0.3712
646.00,0.3747
647.00,0.3774
648.00,0.3795
649.00,0.3811
650.00,0.3814
651.00,0.3806
652.00,0.3793
653.00,0.3774
654.00,0.3750
655.00,0.3719
656.00,0.3682
657.00,0.3644
658.00,0.3607
659.00,0.3573
660.00,0.3540
661.00,0.3509
662.00,0.3479
663.00,0.3458
664.00,0.3442
665.00,0.3433
666.00,0.3433
667.00,0.3437
668.00,0.3447
669.00,0.3465
670.00,0.3494
671.00,0.3534
672.00,0.3586
673.00,0.3653
674.00,0.3732
675.00,0.3823
676.00,0.3929
677.00,0.4047
678.00,0.4182
679.00,0.4333
680.00,0.4497
681.00,0.4672
682.00,0.4855
683.00,0.5051
684.00,0.5255
685.00,0.5469
686.00,0.5695
687.00,0.5930
688.00,0.6167
689.00,0.6410
690.00,0.6661
691.00,0.6906
692.00,0.7159
693.00,0.7419
694.00,0.7675
695.00,0.7927
696.00,0.8171
697.00,0.8406
698.00,0.8632
699.00,0.8837
700.00,0.9023
701.00,0.9192
702.00,0.9328
703.00,0.9437
704.00,0.9524
705.00,0.9582
706.00,0.9613
707.00,0.9616
708.00,0.9589
709.00,0.9533
710.00,0.9446
711.00,0.9333
712.00,0.9192
713.00,0.9018
714.00,0.8822
715.00,0.8596
716.00,0.8344
717.00,0.8077
718.00,0.7793
719.00,0.7493
720.00,0.7177
