659.00,0.0387
660.00,0.0389
661.00,0.0388
662.00,0.0388
663.00,0.0388
664.00,0.0388
665.00,0.0387
666.00,0.0389
667.00,0.0390
668.00,0.0390
669.00,0.0390
670.00,0.0389
671.00,0.0389
672.00,0.0389
673.00,0.0389
674.00,0.0390
675.00,0.0390
676.00,0.0391
677.00,0.0391
678.00,0.0391
679.00,0.0392
680.00,0.0392
681.00,0.0393
682.00,0.0392
683.00,0.0392
684.00,0.0391
685.00,0.0391
686.00,0.0392
687.00,0.0392
688.00,0.0393
689.00,0.0392
690.00,0.0392
691.00,0.0392
692.00,0.0392
693.00,0.0392
694.00,0.0391
695.00,0.0391
696.00,0.0392
697.00,0.0393
698.00,0.0391
699.00,0.0390
700.00,0.0391
701.00,0.0392
702.00,0.0393
703.00,0.0394
704.00,0.0393
705.00,0.0393
706.00,0.0395
707.00,0.0394
708.00,0.0394
709.00,0.0396
710.00,0.0397
711.00,0.0397
712.00,0.0396
713.00,0.0398
714.00,0.0398
715.00,0.0398
716.00,0.0399
717.00,0.0398
718.00,0.0400
719.00,0.0399
720.00,0.0399
721.00,0.0400
722.00,0.0401
723.00,0.0401
724.00,0.0402
725.00,0.0403
726.00,0.0403
727.00,0.0405
728.00,0.0407
729.00,0.0408
730.00,0.0411
731.00,0.0413
732.00,0.0414
733.00,0.0417
734.00,0.0419
735.00,0.0424
736.00,0.0426
737.00,0.0428
738.00,0.0431
739.00,0.0433
740.00,0.0435
741.00,0.0438
742.00,0.0439
743.00,0.0441
744.00,0.0441
745.00,0.0442
746.00,0.0444
747.00,0.0445
748.00,0.0445
749.00,0.0447
750.00,0.0447
751.00,0.0448
752.00,0.0449
753.00,0.0449
754.00,0.0449
755.00,0.0448
756.00,0.0448
757.00,0.0447
758.00,0.0448
759.00,0.0447
760.00,0.0447
761.00,0.0445
762.00,0.0443
763.00,0.0441
764.00,0.0439
765.00,0.0438
766.00,0.0436
767.00,0.0434
768.00,0.0433
769.00,0.0431
770.00,0.0430
771.00,0.0430
772.00,0.0429
773.00,0.0428
774.00,0.0429
775.00,0.0429
776.00,0.0428
777.00,0.0428
778.00,0.0428
779.00,0.0427
780.00,0.0431
781.00,0.0431
782.00,0.0432
783.00,0.0432
784.00,0.0433
785.00,0.0432
786.00,0.0434
787.00,0.0435
788.00,0.0435
789.00,0.0435
790.00,0.0436
791.00,0.0436
792.00,0.0438
793.00,0.0438
794.00,0.0438
795.00,0.0440
796.00,0.0439
797.00,0.0441
798.00,0.0442
799.00,0.0442
800.00,0.0444
